operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Las Golondrinas|,"-34.7918832256,-58.1638693187",110000,USD,1667864,110000,300,120,366.6666667,916.6666667,,,,http://las-golondrinas-berazategui.properati.com.ar/ecfj_venta_casa_berazategui
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6617709149,-58.5805528526",240000,USD,3638976,240000,,,,,,,,http://villa-luzuriaga.properati.com.ar/s4eb_venta_departamentos_villa-luzuriaga
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5152199,-58.476484",200000,USD,3032480,200000,110,80,1818.181818,2500,2,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/zm4v_venta_departamentos_vicente-lopez_del-libertador-av-_1900_lavadero_patio_impecable_placard_codoni-sigma-inmuebles
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,60000,USD,909744,60000,,26,,2307.692308,,1,,http://ramos-mejia.properati.com.ar/xnla_venta_departamentos_ramos-mejia_vista
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7434289,-58.3921242",75000,USD,1137180,75000,60,60,1250,1250,,3,750,http://banfield.properati.com.ar/rnmb_venta_departamentos_banfield
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,280000,USD,4245472,280000,240,130,1166.666667,2153.846154,,4,,http://ramos-mejia.properati.com.ar/s8bq_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,,,,,,,,,,,6,,http://city-bell.properati.com.ar/xm47_venta_casa_la-plata_suite_lavadero_parrilla_piscina_terraza_vestidor_placard
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4809186515,-58.5057577577",235000,USD,3563164,235000,82,82,2865.853659,2865.853659,,3,,http://acassuso.properati.com.ar/109bo_venta_departamentos_acassuso_balcon_baulera_hidromasaje_parrilla_terraza_garage_alejandro-adrian-favaretto
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.4198940136,-58.5785843529",,,,,104,0,,,,4,,http://tigre.properati.com.ar/z441_venta_departamentos_tigre_sum_luminoso_izrastzoff-agentes-inmobiliarios
sell,PH,|Argentina|Capital Federal|Centro / Microcentro|,"-34.607924,-58.374815",165000,USD,2501796,165000,75,75,2200,2200,,4,,http://centro-microcentro.properati.com.ar/12tx2_venta_ph_centro-microcentro_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_zuker-propiedades_dkh
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6202466,-58.4165902",89500,USD,1357034.8,89500,43,40,2081.395349,2237.5,,1,,http://almagro.properati.com.ar/v1ci_venta_departamentos_almagro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",151000,USD,2289522.4,151000,58,58,2603.448276,2603.448276,2,,,http://martinez.properati.com.ar/11hqk_venta_departamentos_martinez_rodriguez-pena_0_patio_vista_garage_placard_mariano-meyer-propiedades-csi-5637
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6057838,-58.459192",73000,USD,1106855.2,73000,36,36,2027.777778,2027.777778,,3,1148,http://villa-crespo.properati.com.ar/11ppn_venta_departamentos_villa-crespo_balcon_lavadero_luminoso_goldstein-propiedades-srl_9yp
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,"-34.587122,-58.595367",,,,,60,,,,,2,,http://martin-coronado.properati.com.ar/ywn5_venta_departamentos_martin-coronado_spazios
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.590196,-58.449136",71900,USD,1090176.56,71900,,28,,2567.857143,,1,,http://chacarita.properati.com.ar/yjrd_venta_departamentos_chacarita_piscina_luminoso_garage_caballito
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6285621,-58.4525066",149000,USD,2259197.6,149000,50,46,2980,3239.130435,,,,http://caballito.properati.com.ar/wuxm_venta_departamentos_caballito
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.62361145,-58.41478729",75000,USD,1137180,75000,,,,,,,,http://boedo.properati.com.ar/ziju_venta_departamentos_boedo_lavadero_gaman-bienes-raices_ahs
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6256447,-58.4611155",83420,USD,1264847.4,83420,42,38,1986.190476,2195.263158,,,,http://flores.properati.com.ar/eac5_venta_departamento_flores
sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.577168,-58.538654",80000,USD,1212992,80000,30,25,2666.666667,3200,,1,,http://villa-devoto.properati.com.ar/wpo1_venta_ph_villa-devoto
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6389624,-58.564108",80000,USD,1212992,80000,38,,2105.263158,,,,,http://ramos-mejia.properati.com.ar/10tye_venta_departamentos_ramos-mejia_balcon_terraza_luminoso_garage_placard_sacson-propiedades_b5n
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5774559,-58.4247302",112000,USD,1698188.8,112000,46,41,2434.782609,2731.707317,2,1,1700,http://palermo.properati.com.ar/z1xm_venta_departamentos_palermo_balcon_parrilla_sum_garage_estela-da-onofrio-propiedades
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5824698,-58.4232882",121600,USD,1843747.84,121600,72,34,1688.888889,3576.470588,,1,,http://palermo.properati.com.ar/10kjo_venta_departamentos_palermo_balcon_terraza_luminoso_migliorisi-propiedades_cy0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,360000,USD,5458464,360000,360,380,1000,947.3684211,,7,,http://ramos-mejia.properati.com.ar/z1or_venta_casa_ramos-mejia_suite_lujoso_dependencias_garage_placard_panisello-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Palermo|,,79000,USD,1197829.6,79000,28,28,2821.428571,2821.428571,,1,,http://palermo.properati.com.ar/xx30_venta_departamentos_palermo_balcon_aire-acondicionado_lexinton-propiedades_cbn
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5894701777,-58.3948620922",400000,USD,6064960,400000,,,,,13,4,,http://recoleta.properati.com.ar/x25u_venta_departamentos_recoleta_las-heras-general-av-_2100
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.631489,-58.376469",149000,USD,2259197.6,149000,82,75,1817.073171,1986.666667,,3,,http://barracas.properati.com.ar/11hf2_venta_departamentos_barracas_lavadero_patio_dependencias_garage_placard_di-mitrio-inmobiliaria_90i
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.579157,-58.435872",248400,USD,3766340.16,248400,,95,,2614.736842,,4,,http://palermo.properati.com.ar/10oqf_venta_departamentos_palermo_balcon_suite_hidromasaje_parrilla_piscina_sum_terraza_toilette_vestidor_luminoso_lujoso_garage_placard_estrenar_losa-radiante_re-max-vanguard
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio cerrado La Cascada|,"-34.480878,-58.900452",160000,USD,2425984,160000,,140,,1142.857143,,3,,http://barrio-cerrado-la-cascada.properati.com.ar/y2bk_venta_casa_haras-del-sol-barrio-privado_lavadero_parrilla_toilette_luminoso_garage_tenis_placard_re-max-total-i
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Country Golf El Sosiego|,"-34.8747130888,-58.4896224044",195000,USD,2956668,195000,449,287,434.298441,679.4425087,,,,http://country-golf-el-sosiego.properati.com.ar/rv8g_venta_casa_country-golf-el-sosiego
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9367413409,-57.9735223943",170000,USD,2577608,170000,300,120,566.6666667,1416.666667,,4,,http://la-plata.properati.com.ar/12mns_venta_casa_la-plata_jardin_lavadero_parrilla_garage_dacal-bienes-raices_ahb
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,148000,USD,2244035.2,148000,83,54,1783.13253,2740.740741,5,,,http://nordelta.properati.com.ar/uicy_venta_departamentos_nordelta_500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,950000,USD,14404280,950000,1500,600,633.3333333,1583.333333,,,,http://rincon-de-milberg.properati.com.ar/xydm_venta_casa_rincon-de-milberg_0_suite_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_garage_placard_aire-acondicionado_maria-de-tigre-patricia-asensio-csi-4332
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.468508,-58.5001175",89000,USD,1349453.6,89000,80,70,1112.5,1271.428571,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/wbmf_venta_ph_san-isidro_las-gaviotas_1100
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,105000,USD,1592052,105000,150,90,700,1166.666667,,3,,http://castelar-moron.properati.com.ar/s6m5_venta_ph_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,92000,USD,1394940.8,92000,,38,,2421.052632,,2,,http://ramos-mejia.properati.com.ar/zzvs_venta_departamentos_ramos-mejia_lavadero_garage_estrenar_mg-de-luca-estudio-inmobiliario
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Carapachay|,"-34.4993232,-58.5171694",105000,USD,1592052,105000,69,55,1521.73913,1909.090909,,3,,http://carapachay.properati.com.ar/y651_venta_casa_carapachay_lavadero_patio_garage_ruiz-propiedades_cd6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.895523,-57.963098",136000,USD,2062086.4,136000,70,70,1942.857143,1942.857143,,3,800,http://la-plata.properati.com.ar/owx5_venta_departamentos_la-plata
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.6036844,-58.3815591",240000,USD,3638976,240000,90,90,2666.666667,2666.666667,,,,http://nordelta.properati.com.ar/yyev_venta_departamentos_nordelta_baulera_suite_parrilla_piscina_vestidor_vista_garage_amoblado_amenities_impecable_aire-acondicionado_losa-radiante_blanco-propiedades_3m6
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Virreyes|,"-34.4632272,-58.5679376",84900,USD,1287287.76,84900,95,70,893.6842105,1212.857143,,3,,http://virreyes.properati.com.ar/103zb_venta_casa_virreyes_balcon_patio_terraza_chozas-puntabayres
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.6738382,-58.5115799",86000,USD,1303966.4,86000,38,32,2263.157895,2687.5,3,,,http://palermo.properati.com.ar/112ug_venta_departamentos_palermo_luminoso_oppel-inmuebles
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Mi Refugio|,"-34.8618636,-58.4982392",220000,USD,3335728,220000,300,300,733.3333333,733.3333333,,4,11000,http://mi-refugio.properati.com.ar/xbna_venta_casa_mi-refugio
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6138381,-58.5716187",,,,,,,,,,,,http://caseros.properati.com.ar/ynmk_venta_departamentos_caseros_patio_terraza_garage_impecable_placard_omar-martinez-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,55000,USD,833932,55000,41,37,1341.463415,1486.486486,,2,,http://pilar.properati.com.ar/xp18_venta_departamentos_pilar_balcon_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,65000,USD,985556,65000,0,7825,,8.306709265,,3,,http://castelar-moron.properati.com.ar/vzle_venta_casa_castelar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4541808,-58.5445186",86000,USD,1303966.4,86000,47,,1829.787234,,,,,http://victoria.properati.com.ar/g6ak_venta_departamento_victoria
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida Oeste|,"-34.5236899,-58.4956266",185000,USD,2805044,185000,0,102,,1813.72549,,,,http://florida-oeste.properati.com.ar/x093_venta_casa_florida-oeste_esmeralda_2200
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6186349,-58.478887",55000,USD,833932,55000,35,35,1571.428571,1571.428571,6,,,http://flores.properati.com.ar/y40k_venta_departamentos_flores_balcon_parrilla_luminoso_garage_placard_aire-acondicionado_brick-propiedades-local-palermo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.5380394,-58.7180704",110000,USD,1667864,110000,67,67,1641.791045,1641.791045,8,,,http://san-miguel-san-miguel.properati.com.ar/104lh_venta_departamentos_san-miguel_sum_garage_amoblado_placard_federico-negro-estudio-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Remedios de Escalada|,"-34.730351,-58.4082044",71000,USD,1076530.4,71000,45,45,1577.777778,1577.777778,,,,http://remedios-de-escalada.properati.com.ar/zztm_venta_departamentos_remedios-de-escalada_balcon_parrilla_quincho_sum_luminoso_placard_estrenar_estudio-estrada
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.575508,-58.4381403",229000,USD,3472189.6,229000,73,60,3136.986301,3816.666667,,3,2000,http://palermo.properati.com.ar/zu0o_venta_departamentos_palermo_balcon_parrilla_luminoso_sauna_garage_amenities_m-pelach-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Loma Hermosa|,"-34.563351,-58.60558",155000,USD,2350172,155000,,145,,1068.965517,,4,,http://loma-hermosa.properati.com.ar/yveu_venta_casa_tres-de-febrero_hidromasaje_jardin_parrilla_piscina_quincho_garage_placard_re-max-uno
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",160000,USD,2425984,160000,58,58,2758.62069,2758.62069,3,,,http://martinez.properati.com.ar/11l1i_venta_departamentos_martinez_rodriguez-pena_0_balcon_baulera_garage_ros-artayeta-propiedades-alejandro-ros-artayeta-csi-4974
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,"-34.579308621,-58.5957110941",110000,USD,1667864,110000,130,106,846.1538462,1037.735849,,,,http://martin-coronado.properati.com.ar/u9nq_venta_casa_martin-coronado
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.44675,-58.7649447",60000,USD,909744,60000,42,42,1428.571429,1428.571429,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12ny2_venta_local_pilar_garage_blanco-propiedades_dii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Grand Bourg|,"-34.5056444603,-58.724897415",48000,USD,727795.2,48000,,50,,960,,,,http://grand-bourg.properati.com.ar/10s9r_venta_departamentos_grand-bourg_patio_inmobiliaria-perla
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7214515,-58.2580377",,,,,75,75,,,,3,1217,http://quilmes.properati.com.ar/pifc_venta_departamentos_quilmes
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5796605,-58.541781",179000,USD,2714069.6,179000,150,85,1193.333333,2105.882353,,,650,http://san-martin.properati.com.ar/x6ea_venta_departamentos_barrio-parque-general-san-martin
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",280000,USD,4245472,280000,120,102,2333.333333,2745.098039,,3,,http://nordelta.properati.com.ar/10vei_venta_departamentos_nordelta_balcon_baulera_suite_parrilla_terraza_vestidor_vista_garage_aire-acondicionado_estrenar_losa-radiante_victorino-de-la-plaza_d04
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6033487,-58.4052515",135000,USD,2046924,135000,42,40,3214.285714,3375,,2,2200,http://balvanera.properati.com.ar/11qn2_venta_departamentos_balvanera_avenida-pueyrredon_600_balcon_baulera_suite_gimnasio_lavadero_sum_toilette_luminoso_garage_amoblado_amenities_placard_estrenar_dueno-directo_9y6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Fincas de Hudson|,"-34.8202938248,-58.1634235382",124000,USD,1880137.6,124000,64,57,1937.5,2175.438596,,2,,http://fincas-de-hudson.properati.com.ar/ylq0_venta_departamentos_fincas-de-hudson_garage_goldoni-propiedades
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5792764,-58.4548802",229700,USD,3482803.28,229700,82,70,2801.219512,3281.428571,,3,1000,http://colegiales.properati.com.ar/uzr6_venta_departamentos_colegiales_alvarez-thomas-av-_900
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4046944533,-58.664802543",339000,USD,5140053.6,339000,551,184,615.2450091,1842.391304,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/efkr_venta_casa_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.5320996,-58.7291898",195000,USD,2956668,195000,190,190,1026.315789,1026.315789,,,,http://san-miguel-san-miguel.properati.com.ar/104ik_venta_casa_san-miguel_parrilla_quincho_placard_federico-negro-estudio-inmobiliario
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6148839,-58.363056",290000,USD,4397096,290000,55,55,5272.727273,5272.727273,10,,,http://puerto-madero.properati.com.ar/na9w_venta_departamentos_puerto-madero_cossettini-olga_1500
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,"-34.812611,-58.496278",3270000,ARS,3260924.14,215066.49,,122,,26803.27869,,4,,http://monte-grande.properati.com.ar/11wnb_venta_casa_monte-grande_baulera_suite_gimnasio_jardin_lavadero_parrilla_patio_piscina_terraza_vestidor_luminoso_garage_amenities_placard_aire-acondicionado_re-max-alianza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7230932,-58.2531951",198000,USD,3002155.2,198000,,,,,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/11rkw_venta_departamentos_quilmes_balcon_baulera_parrilla_piscina_sum_electrogeno_garage_aire-acondicionado_losa-radiante_fer-propiedades
sell,house,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.579428,-58.499523",285000,USD,4321284,285000,,125,,2280,,4,,http://villa-pueyrredon.properati.com.ar/znzc_venta_casa_villa-urquiza_balcon_jardin_lavadero_parrilla_terraza_luminoso_garage_placard_re-max-puerto
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,755000,USD,11447612,755000,405,330,1864.197531,2287.878788,,5,6500,http://nordelta.properati.com.ar/11s63_venta_casa_nordelta_suite_lavadero_piscina_toilette_vestidor_garage_estrenar_gabriela-iglesias
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,,550000,USD,8339320,550000,86,80,6395.348837,6875,30,,,http://florida.properati.com.ar/wfel_venta_departamentos_florida_falta-direccion_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,220000,USD,3335728,220000,380,150,578.9473684,1466.666667,,5,,http://haedo.properati.com.ar/s6p2_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5080523,-58.5202977",180000,USD,2729232,180000,171,110,1052.631579,1636.363636,,,,http://olivos.properati.com.ar/uazb_venta_casa_la-lucila_parana_3600
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6442213,-58.5912702",88000,USD,1334291.2,88000,43,41,2046.511628,2146.341463,5,2,,http://haedo.properati.com.ar/heh9_venta_departamento_haedo
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6151478,-58.4300187",92000,USD,1394940.8,92000,41,26,2243.902439,3538.461538,,1,854,http://almagro.properati.com.ar/11pph_venta_departamentos_almagro_balcon_terraza_luminoso_garage_placard_goldstein-propiedades-srl_9yp
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11jzp_venta_casa_ituzaingo_lavadero_toilette_placard_vanesa-romera-propiedades
sell,PH,|Argentina|Capital Federal|Villa Crespo|,"-34.6036844,-58.3815591",179000,USD,2714069.6,179000,172,106,1040.697674,1688.679245,1,3,,http://villa-crespo.properati.com.ar/ybmw_venta_ph_villa-crespo_martinez-rosas_900_balcon_lavadero_parrilla_terraza_luminoso_eduardo-bertolotti-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7074690807,-58.3813047409",140000,USD,2122736,140000,,78,,1794.871795,,3,1,http://lanus.properati.com.ar/prwf_venta_departamentos_lanus
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,380000,USD,5761712,380000,600,200,633.3333333,1900,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/w3qf_venta_casa_bs-as-g-b-a-zona-norte_montevideo_1800
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4343979,-58.5668997",150000,USD,2274360,150000,75,67,2000,2238.80597,9,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11tim_venta_departamentos_tigre_avenida-cazon_0_balcon_suite_garage_placard_santiago-propiedades_aop
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.716385,-58.279295",109000,USD,1652701.6,109000,,49,,2224.489796,,2,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/ugqi_venta_departamentos_quilmes
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Avellaneda|,"-34.66124,-58.363838",135000,USD,2046924,135000,,72,,1875,2,3,,http://avellaneda.properati.com.ar/11jd3_venta_departamentos_avellaneda_balcon_lavadero_toilette_placard_re-max-uno-ii
